"_messagetimems","_messagetime","api","duration","ip","z","zz","zzz","zzzz","_raw","cluster","_collector","container","deployment","host","_view","log","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681207612840","11/04/2023 15:36:52.840 +0530","update-display-scale","72","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T10:06:52.840"," INFO index.js [line:1060,test_id:TES1010430491681207218196827","{\""time\""","""}","{""log"":""[2023-04-11T10:06:52.840] INFO index.js [line:1060,test_id:TES1010430491681207218196827] update-display-scale response-time - {\""time\"":72,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T10:06:52.840] INFO index.js [line:1060,test_id:TES1010430491681207218196827] update-display-scale response-time - {""time"":72,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681207566925","11/04/2023 15:36:06.925 +0530","system-action","38","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T10:06:06.925"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T10:06:06.925] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":38,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T10:06:06.925] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":38,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681207380303","11/04/2023 15:33:00.303 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T10:03:00.303"," INFO index.js [line:1591,test_id:TES1010430491681207218196827","{\""time\""","""}","{""log"":""[2023-04-11T10:03:00.303] INFO index.js [line:1591,test_id:TES1010430491681207218196827] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T10:03:00.303] INFO index.js [line:1591,test_id:TES1010430491681207218196827] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681207380302","11/04/2023 15:33:00.302 +0530","update-proxy","19","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T10:03:00.302"," INFO index.js [line:1558,test_id:TES1010430491681207218196827","{\""time\""","""}","{""log"":""[2023-04-11T10:03:00.302] INFO index.js [line:1558,test_id:TES1010430491681207218196827] update-proxy response-time - {\""time\"":19,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T10:03:00.302] INFO index.js [line:1558,test_id:TES1010430491681207218196827] update-proxy response-time - {""time"":19,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681207218000","11/04/2023 15:30:18.000 +0530","request-browser-launch","164","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T10:00:18.914"," INFO test.js [line:4729,test_id:TES1010430491681207218196827,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T10:00:18.914] INFO test.js [line:4729,test_id:TES1010430491681207218196827,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":164,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T10:00:18.914] INFO test.js [line:4729,test_id:TES1010430491681207218196827,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":164,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681207161723","11/04/2023 15:29:21.723 +0530","clean-browser","13","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:59:21.723"," INFO index.js [line:124,test_id:TES1010430491681206418116451","{\""time\""","""}","{""log"":""[2023-04-11T09:59:21.723] INFO index.js [line:124,test_id:TES1010430491681206418116451] clean-browser response-time - {\""time\"":13,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:59:21.723] INFO index.js [line:124,test_id:TES1010430491681206418116451] clean-browser response-time - {""time"":13,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206856499","11/04/2023 15:24:16.499 +0530","change-resolution","345","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:54:16.499"," INFO index.js [line:486,test_id:TES1010430491681206418116451","{\""time\""","""}","{""log"":""[2023-04-11T09:54:16.499] INFO index.js [line:486,test_id:TES1010430491681206418116451] change-resolution response-time - {\""time\"":345,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:54:16.499] INFO index.js [line:486,test_id:TES1010430491681206418116451] change-resolution response-time - {""time"":345,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206807402","11/04/2023 15:23:27.402 +0530","update-display-scale","64","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:53:27.402"," INFO index.js [line:1060,test_id:TES1010430491681206418116451","{\""time\""","""}","{""log"":""[2023-04-11T09:53:27.402] INFO index.js [line:1060,test_id:TES1010430491681206418116451] update-display-scale response-time - {\""time\"":64,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:53:27.402] INFO index.js [line:1060,test_id:TES1010430491681206418116451] update-display-scale response-time - {""time"":64,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206761343","11/04/2023 15:22:41.343 +0530","system-action","35","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:52:41.343"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T09:52:41.343] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":35,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:52:41.343] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":35,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206579466","11/04/2023 15:19:39.466 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:49:39.466"," INFO index.js [line:1591,test_id:TES1010430491681206418116451","{\""time\""","""}","{""log"":""[2023-04-11T09:49:39.466] INFO index.js [line:1591,test_id:TES1010430491681206418116451] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:49:39.466] INFO index.js [line:1591,test_id:TES1010430491681206418116451] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206579465","11/04/2023 15:19:39.465 +0530","update-proxy","17","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:49:39.465"," INFO index.js [line:1558,test_id:TES1010430491681206418116451","{\""time\""","""}","{""log"":""[2023-04-11T09:49:39.465] INFO index.js [line:1558,test_id:TES1010430491681206418116451] update-proxy response-time - {\""time\"":17,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:49:39.465] INFO index.js [line:1558,test_id:TES1010430491681206418116451] update-proxy response-time - {""time"":17,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206418951","11/04/2023 15:16:58.951 +0530","request-browser-launch","175","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:46:58.951"," INFO test.js [line:4729,test_id:TES1010430491681206418116451,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T09:46:58.951] INFO test.js [line:4729,test_id:TES1010430491681206418116451,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":175,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:46:58.951] INFO test.js [line:4729,test_id:TES1010430491681206418116451,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":175,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206328000","11/04/2023 15:15:28.000 +0530","clean-browser","15","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:45:28.610"," INFO index.js [line:124,test_id:TES1010430491681205595259874","{\""time\""","""}","{""log"":""[2023-04-11T09:45:28.610] INFO index.js [line:124,test_id:TES1010430491681205595259874] clean-browser response-time - {\""time\"":15,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:45:28.610] INFO index.js [line:124,test_id:TES1010430491681205595259874] clean-browser response-time - {""time"":15,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681206027000","11/04/2023 15:10:27.000 +0530","change-resolution","293","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:40:27.163"," INFO index.js [line:486,test_id:TES1010430491681205595259874","{\""time\""","""}","{""log"":""[2023-04-11T09:40:27.163] INFO index.js [line:486,test_id:TES1010430491681205595259874] change-resolution response-time - {\""time\"":293,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:40:27.163] INFO index.js [line:486,test_id:TES1010430491681205595259874] change-resolution response-time - {""time"":293,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205977747","11/04/2023 15:09:37.747 +0530","update-display-scale","61","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:39:37.747"," INFO index.js [line:1060,test_id:TES1010430491681205595259874","{\""time\""","""}","{""log"":""[2023-04-11T09:39:37.747] INFO index.js [line:1060,test_id:TES1010430491681205595259874] update-display-scale response-time - {\""time\"":61,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:39:37.747] INFO index.js [line:1060,test_id:TES1010430491681205595259874] update-display-scale response-time - {""time"":61,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205931457","11/04/2023 15:08:51.457 +0530","system-action","35","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:38:51.457"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T09:38:51.457] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":35,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:38:51.457] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":35,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205756697","11/04/2023 15:05:56.697 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:35:56.697"," INFO index.js [line:1591,test_id:TES1010430491681205595259874","{\""time\""","""}","{""log"":""[2023-04-11T09:35:56.697] INFO index.js [line:1591,test_id:TES1010430491681205595259874] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:35:56.697] INFO index.js [line:1591,test_id:TES1010430491681205595259874] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205756696","11/04/2023 15:05:56.696 +0530","update-proxy","51","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:35:56.696"," INFO index.js [line:1558,test_id:TES1010430491681205595259874","{\""time\""","""}","{""log"":""[2023-04-11T09:35:56.696] INFO index.js [line:1558,test_id:TES1010430491681205595259874] update-proxy response-time - {\""time\"":51,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:35:56.696] INFO index.js [line:1558,test_id:TES1010430491681205595259874] update-proxy response-time - {""time"":51,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205596000","11/04/2023 15:03:16.000 +0530","request-browser-launch","172","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:33:16.000"," INFO test.js [line:4729,test_id:TES1010430491681205595259874,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T09:33:16.000] INFO test.js [line:4729,test_id:TES1010430491681205595259874,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":172,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:33:16.000] INFO test.js [line:4729,test_id:TES1010430491681205595259874,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":172,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205508285","11/04/2023 15:01:48.285 +0530","clean-browser","31","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:31:48.285"," INFO index.js [line:124,test_id:TES1010430491681204768139193","{\""time\""","""}","{""log"":""[2023-04-11T09:31:48.285] INFO index.js [line:124,test_id:TES1010430491681204768139193] clean-browser response-time - {\""time\"":31,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:31:48.285] INFO index.js [line:124,test_id:TES1010430491681204768139193] clean-browser response-time - {""time"":31,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681205209553","11/04/2023 14:56:49.553 +0530","change-resolution","312","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T09:26:49.553"," INFO index.js [line:486,test_id:TES1010430491681204768139193","{\""time\""","""}","{""log"":""[2023-04-11T09:26:49.553] INFO index.js [line:486,test_id:TES1010430491681204768139193] change-resolution response-time - {\""time\"":312,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T09:26:49.553] INFO index.js [line:486,test_id:TES1010430491681204768139193] change-resolution response-time - {""time"":312,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
